Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5361,0.5068,0.5361,0.5192,0.5922,16.719,0.2197,0.2214
DecisionTree,GaussianCopula,0.4142,0.4194,0.4142,0.4166,0.522,21.1159,0.0545,0.0545
DecisionTree,Original,0.677,0.6972,0.677,0.6852,0.7369,11.6436,0.4861,0.4878
DecisionTree,TVAE,0.6242,0.6273,0.6242,0.6228,0.6818,13.5435,0.3918,0.3942
KNN,CTGAN,0.5271,0.4843,0.5271,0.468,0.5684,7.4269,0.136,0.1545
KNN,GaussianCopula,0.4736,0.4149,0.4736,0.4275,0.5344,6.3851,0.0636,0.0682
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.558,0.5289,0.558,0.5316,0.6552,7.2265,0.2538,0.2595
LogisticRegression,CTGAN,0.6702,0.5576,0.6702,0.5994,0.7321,0.8598,0.4003,0.4435
LogisticRegression,GaussianCopula,0.57,0.5874,0.57,0.4932,0.731,0.9935,0.2053,0.2649
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.7056,0.6845,0.7056,0.6888,0.813,0.9204,0.5087,0.5131
RandomForest,CTGAN,0.6521,0.5366,0.6521,0.583,0.7172,0.8947,0.3717,0.4057
RandomForest,GaussianCopula,0.5813,0.5535,0.5813,0.5102,0.681,0.9509,0.2302,0.2805
RandomForest,Original,0.7794,0.7646,0.7794,0.7627,0.8892,0.5977,0.625,0.6337
RandomForest,TVAE,0.7161,0.7002,0.7161,0.6975,0.8443,0.885,0.5267,0.5338
