Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8279,0.8185,0.8279,0.8231,0.5574,6.2019,0.1211,0.1214
DecisionTree,Original,0.8764,0.8766,0.8764,0.8765,0.7016,4.4561,0.4026,0.4026
DecisionTree,TVAE,0.8128,0.8627,0.8128,0.8325,0.6984,6.748,0.3046,0.3197
KNN,CTGAN,0.8797,0.8151,0.8797,0.8307,0.5632,2.7032,0.0226,0.0487
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.7185,0.8604,0.7185,0.7656,0.7406,4.5206,0.2226,0.2688
LogisticRegression,CTGAN,0.8846,0.8577,0.8846,0.8353,0.7659,0.3174,0.0464,0.1202
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.881,0.8877,0.881,0.8841,0.8748,0.3679,0.4545,0.4556
RandomForest,CTGAN,0.884,0.8671,0.884,0.8316,0.7574,0.3488,0.022,0.0885
RandomForest,Original,0.9055,0.8927,0.9055,0.894,0.9256,0.2286,0.4392,0.4595
RandomForest,TVAE,0.8714,0.8752,0.8714,0.8732,0.8705,0.3357,0.3956,0.3959
