Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4896,0.5338,0.4896,0.5059,,,-0.0799,-0.0823
DecisionTree,Original,0.7083,0.7583,0.7083,0.7186,,,0.3978,0.4172
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,,,-0.0543,-0.0812
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
RandomForest,Anonymous,0.4375,0.4941,0.4375,0.4573,,,-0.1613,-0.1691
RandomForest,Original,0.8438,0.8421,0.8438,0.8374,,,0.6117,0.6219
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
