Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5347,0.5752,0.5347,0.5497,0.4995,16.7703,-0.0008,-0.0009
DecisionTree,Original,0.8056,0.8033,0.8056,0.8043,0.7645,7.0085,0.5359,0.5362
KNN,CTGAN,0.5347,0.5752,0.5347,0.5497,0.4852,1.7197,-0.0008,-0.0009
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6806,0.6094,0.6806,0.6032,0.6252,0.6216,0.0394,0.056
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6458,0.6301,0.6458,0.6365,0.6056,0.6414,0.1265,0.1275
RandomForest,Original,0.8403,0.8431,0.8403,0.8294,0.7974,0.461,0.5839,0.6067
SVM,CTGAN,0.7014,0.6913,0.7014,0.5965,N/A,N/A,0.048,0.1143
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
