Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.3965,0.4205,0.3965,0.4056,0.5591,21.7406,0.1053,0.1061
DecisionTree,Original,0.4505,0.4557,0.4505,0.4529,0.5857,19.7991,0.1583,0.1584
KNN,Anonymous,0.4818,0.4261,0.4818,0.4333,0.5837,6.5985,0.0982,0.1062
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5553,0.3688,0.5553,0.432,0.7352,1.0078,0.1683,0.2451
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5058,0.4442,0.5058,0.4595,0.6835,1.4475,0.1651,0.1748
RandomForest,Original,0.5309,0.4725,0.5309,0.4839,0.7335,1.1909,0.2132,0.2254
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
