Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5694,0.5905,0.5694,0.5784,0.5182,15.5188,0.0346,0.0349
DecisionTree,Original,0.7917,0.7892,0.7917,0.7903,0.7482,7.5091,0.5028,0.503
KNN,CTGAN,0.6111,0.5315,0.6111,0.559,0.3773,3.1025,-0.0815,-0.092
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.7014,0.7912,0.7014,0.5851,0.2889,0.6546,0.0313,0.1261
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.7014,0.7912,0.7014,0.5851,0.3948,0.6444,0.0313,0.1261
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.8169,0.4512,0.5628,0.5883
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,N/A,N/A,-0.0138,-0.0555
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
