Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5625,0.5967,0.5625,0.5754,0.5259,15.7691,0.0479,0.0488
DecisionTree,Original,0.7153,0.7435,0.7153,0.7237,0.7059,10.2624,0.3804,0.3879
KNN,CTGAN,0.6528,0.6119,0.6528,0.6225,0.535,3.0153,0.076,0.0806
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4534,0.6299,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6597,0.4746,0.6597,0.5521,0.543,0.6263,-0.0665,-0.1258
RandomForest,Original,0.8264,0.8219,0.8264,0.8202,0.7977,0.4736,0.5661,0.5731
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
