Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6267,0.6423,0.633,N/A,N/A,0.124,0.1249
DecisionTree,CTGAN,0.5935,0.5534,0.5935,0.5688,N/A,N/A,-0.0431,-0.0445
DecisionTree,GaussianCopula,0.4797,0.5308,0.4797,0.4979,N/A,N/A,-0.0915,-0.0951
DecisionTree,Original,0.7561,0.7737,0.7561,0.7617,N/A,N/A,0.4602,0.4651
DecisionTree,TVAE,0.7236,0.7037,0.7236,0.7029,N/A,N/A,0.2792,0.2924
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.6098,0.5724,0.6098,0.586,N/A,N/A,-0.0014,-0.0014
RandomForest,CTGAN,0.6829,0.4758,0.6829,0.5609,N/A,N/A,-0.0161,-0.0605
RandomForest,GaussianCopula,0.7398,0.7547,0.7398,0.6824,N/A,N/A,0.2348,0.3162
RandomForest,Original,0.8293,0.8307,0.8293,0.8177,N/A,N/A,0.5584,0.5805
RandomForest,TVAE,0.7317,0.7306,0.7317,0.6762,N/A,N/A,0.2181,0.2837
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
