Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6739,0.6864,0.6739,0.6794,0.73,11.7522,0.4775,0.4782
DecisionTree,CTGAN_HYBRID,0.5,0.4757,0.5,0.4836,0.5658,18.0218,0.1538,0.1559
DecisionTree,GaussianCopula_HYBRID,0.4164,0.4312,0.4164,0.4229,0.5302,21.0345,0.0688,0.069
DecisionTree,Original,0.6777,0.6973,0.6777,0.6858,0.7364,11.6165,0.487,0.4885
DecisionTree,TVAE_HYBRID,0.5919,0.5939,0.5919,0.5894,0.6537,14.7106,0.341,0.3436
KNN,Anonymous,0.5776,0.5595,0.5776,0.5656,0.6766,5.1413,0.2908,0.2931
KNN,CTGAN_HYBRID,0.4661,0.3816,0.4661,0.376,0.4934,10.7991,-0.0057,-0.0076
KNN,GaussianCopula_HYBRID,0.4142,0.3806,0.4142,0.3932,0.4976,5.5832,-0.0005,-0.0005
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5279,0.5186,0.5279,0.5133,0.6434,6.0842,0.2283,0.2339
LogisticRegression,Anonymous,0.7252,0.7049,0.7252,0.709,0.8024,1.0473,0.5354,0.5411
LogisticRegression,CTGAN_HYBRID,0.5587,0.4964,0.5587,0.477,0.6578,1.2015,0.1679,0.2181
LogisticRegression,GaussianCopula_HYBRID,0.5301,0.4595,0.5301,0.4427,0.5899,1.2173,0.1267,0.1615
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.634,0.6015,0.634,0.613,0.7326,1.9337,0.389,0.3931
RandomForest,Anonymous,0.7696,0.7547,0.7696,0.7557,0.8813,0.6162,0.6106,0.6171
RandomForest,CTGAN_HYBRID,0.5437,0.4776,0.5437,0.4362,0.6399,1.0054,0.1174,0.1902
RandomForest,GaussianCopula_HYBRID,0.5881,0.5175,0.5881,0.5089,0.6634,0.9626,0.2291,0.2845
RandomForest,Original,0.7846,0.7737,0.7846,0.7723,0.8916,0.5723,0.6358,0.6431
RandomForest,TVAE_HYBRID,0.7011,0.6762,0.7011,0.6519,0.8333,0.7523,0.4959,0.5205
