Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5159,0.5233,0.5159,0.5194,,,0.1631,0.1632
DecisionTree,CTGAN_HYBRID,0.3239,0.4236,0.3239,0.3576,,,-0.0021,-0.0023
DecisionTree,GaussianCopula_HYBRID,0.3526,0.4561,0.3526,0.3811,,,0.0307,0.0329
DecisionTree,Original,0.5385,0.5448,0.5385,0.5415,,,0.2006,0.2007
DecisionTree,TVAE_HYBRID,0.3908,0.4613,0.3908,0.4115,0.5201,21.9569,0.0489,0.051
KNN,Anonymous,0.5176,0.4971,0.5176,0.5051,,,0.1183,0.119
KNN,CTGAN_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
KNN,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
KNN,Original,0.5173,0.497,0.5173,0.505,,,0.1183,0.1189
KNN,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,0.5,6.8261,0.0,0.0
LogisticRegression,Anonymous,0.6034,0.5221,0.6034,0.4949,,,0.0946,0.1465
LogisticRegression,CTGAN_HYBRID,0.3789,0.4971,0.3789,0.4096,,,0.0698,0.0796
LogisticRegression,GaussianCopula_HYBRID,0.5865,0.3462,0.5865,0.4354,,,-0.0023,-0.0187
LogisticRegression,Original,0.6063,0.5225,0.6063,0.5173,,,0.1355,0.1746
LogisticRegression,TVAE_HYBRID,0.5862,0.3461,0.5862,0.4352,0.6657,1.1641,-0.0027,-0.02
RandomForest,Anonymous,0.6084,0.5628,0.6084,0.5643,,,0.2108,0.227
RandomForest,CTGAN_HYBRID,0.5173,0.4707,0.5173,0.4796,,,0.1033,0.1077
RandomForest,GaussianCopula_HYBRID,0.5529,0.4351,0.5529,0.4605,,,0.0137,0.018
RandomForest,Original,0.6508,0.6276,0.6508,0.6042,,,0.2894,0.3153
RandomForest,TVAE_HYBRID,0.5797,0.4821,0.5797,0.485,0.6095,1.1947,0.064,0.0872
SVM,Anonymous,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,CTGAN_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,Original,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
SVM,TVAE_HYBRID,0.5888,0.3467,0.5888,0.4364,,,0.0,0.0
