Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,Anonymous,0.6295,0.614,0.6295,0.6184,0.7252,4.3359,0.379,0.3821,29,0.94,0.3,5.0,1.0,0.01,,,
KNN,CTGAN_HYBRID,0.5407,0.5115,0.5407,0.5219,0.6429,4.6162,0.2246,0.227,29,0.94,0.3,5.0,1.0,0.01,300,1,3096
KNN,GaussianCopula_HYBRID,0.4292,0.4102,0.4292,0.4182,0.5399,5.1262,0.0477,0.048,29,0.94,0.3,5.0,1.0,0.01,300,1,3096
KNN,TVAE_HYBRID,0.4932,0.5353,0.4932,0.495,0.6582,7.1406,0.2163,0.2258,29,0.94,0.3,5.0,1.0,0.01,300,1,3096
KNN,Anonymous,0.5851,0.5602,0.5851,0.5672,0.6768,5.5411,0.2947,0.2992,234,7.56,0.3,5.0,1.0,0.2,,,
KNN,Anonymous,0.5851,0.5602,0.5851,0.5672,0.6768,5.5411,0.2947,0.2992,234,7.56,0.3,5.0,1.0,0.5,,,
KNN,CTGAN_HYBRID,0.4367,0.453,0.4367,0.4404,0.5458,7.9178,0.0964,0.0974,234,7.56,0.3,5.0,1.0,0.5,300,1,3096
KNN,GaussianCopula_HYBRID,0.3795,0.3769,0.3795,0.3728,0.4815,5.5282,-0.0194,-0.0198,234,7.56,0.3,5.0,1.0,0.5,300,1,3096
KNN,TVAE_HYBRID,0.5301,0.5003,0.5301,0.509,0.6364,7.0943,0.2059,0.2088,234,7.56,0.3,5.0,1.0,0.5,300,1,3096
KNN,Anonymous,0.5851,0.5602,0.5851,0.5672,0.6768,5.5411,0.2947,0.2992,234,7.56,0.3,5.0,1.0,1.0,,,
