Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5833,0.5886,0.5833,0.5859,0.5155,15.0182,0.0305,0.0305
DecisionTree,Original,0.8194,0.8158,0.8194,0.8169,0.7745,6.5079,0.5634,0.5647
KNN,CTGAN,0.6806,0.6094,0.6806,0.6032,0.5334,3.9279,0.0394,0.056
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6875,0.4808,0.6875,0.5658,0.5352,0.6337,-0.0138,-0.0555
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6875,0.4808,0.6875,0.5658,0.4934,0.6437,-0.0138,-0.0555
RandomForest,Original,0.8403,0.8431,0.8403,0.8294,0.8069,0.4491,0.5839,0.6067
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
