Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5625,0.5967,0.5625,0.5754,0.5259,15.7691,0.0479,0.0488
DecisionTree,CTGAN_HYBRID,0.5486,0.5041,0.5486,0.5233,0.4268,16.2697,-0.1596,-0.164
DecisionTree,GaussianCopula_HYBRID,0.5417,0.5845,0.5417,0.557,0.5109,16.52,0.0198,0.0204
DecisionTree,Original,0.7014,0.7302,0.7014,0.7102,0.6895,10.763,0.3501,0.3571
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6528,0.6217,0.6528,0.6313,0.4912,2.811,0.1018,0.1052
KNN,CTGAN_HYBRID,0.6528,0.5869,0.6528,0.5999,0.5066,3.0222,0.0196,0.0228
KNN,GaussianCopula_HYBRID,0.6389,0.5811,0.6389,0.5966,0.5362,1.591,0.0106,0.0116
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
LogisticRegression,Anonymous,0.5417,0.5637,0.5417,0.5512,0.5189,0.6897,-0.0277,-0.0279
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4827,0.7442,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.4653,0.6099,0.4653,0.4719,0.533,0.8244,0.0487,0.0628
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4873,2.4528,0.0,0.0
RandomForest,Anonymous,0.5833,0.5237,0.5833,0.547,0.5098,0.6978,-0.1088,-0.1154
RandomForest,CTGAN_HYBRID,0.6736,0.4777,0.6736,0.559,0.4431,0.751,-0.0406,-0.0968
RandomForest,GaussianCopula_HYBRID,0.5139,0.563,0.5139,0.5311,0.509,0.7043,-0.0277,-0.0288
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.8105,0.4653,0.5033,0.507
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.48,11.0142,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
