Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6504,0.6278,0.6504,0.6357,,,0.1239,0.126
DecisionTree,CTGAN,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
DecisionTree,CTGAN_HYBRID,0.5447,0.5999,0.5447,0.5613,,,0.0572,0.06
DecisionTree,GaussianCopula,0.5528,0.5356,0.5528,0.5435,,,-0.0867,-0.0872
DecisionTree,GaussianCopula_HYBRID,0.626,0.5597,0.626,0.5789,,,-0.025,-0.0279
DecisionTree,Original,0.626,0.6933,0.626,0.6402,,,0.245,0.2627
DecisionTree,TVAE,0.7967,0.7898,0.7967,0.7882,,,0.4906,0.4991
DecisionTree,TVAE_HYBRID,0.6992,0.6626,0.6992,0.6283,,,0.1071,0.15
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6016,0.5987,0.6016,0.6001,,,0.0602,0.0602
KNN,CTGAN_HYBRID,0.5854,0.5557,0.5854,0.5679,,,-0.0391,-0.0398
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,GaussianCopula_HYBRID,0.626,0.5773,0.626,0.5922,,,0.0088,0.0093
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6098,0.5564,0.6098,0.5745,,,-0.0343,-0.0366
KNN,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,GaussianCopula,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,GaussianCopula_HYBRID,0.6829,0.6038,0.6829,0.587,,,0.0228,0.0406
LogisticRegression,Original,0.8618,0.876,0.8618,0.8504,,,0.6367,0.6721
LogisticRegression,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,TVAE_HYBRID,0.5854,0.548,0.5854,0.5629,,,-0.0555,-0.057
RandomForest,Anonymous,0.5691,0.5377,0.5691,0.551,,,-0.0798,-0.0812
RandomForest,CTGAN,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
RandomForest,CTGAN_HYBRID,0.6829,0.6326,0.6829,0.6255,,,0.0923,0.1135
RandomForest,GaussianCopula,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
RandomForest,GaussianCopula_HYBRID,0.6585,0.6134,0.6585,0.6219,,,0.0798,0.0868
RandomForest,Original,0.8374,0.8357,0.8374,0.8296,,,0.5893,0.6021
RandomForest,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
RandomForest,TVAE_HYBRID,0.6829,0.6326,0.6829,0.6255,,,0.0923,0.1135
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
