Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6042,0.537,0.6042,0.5609,,,-0.0766,-0.0834
DecisionTree,GaussianCopula,0.7014,0.7073,0.7014,0.704,,,0.3095,0.3099
DecisionTree,Original,0.75,0.7533,0.75,0.7515,,,0.4183,0.4185
DecisionTree,TVAE,0.5764,0.5624,0.5764,0.5688,,,-0.031,-0.0311
KNN,CTGAN,0.6597,0.5637,0.6597,0.5817,,,-0.015,-0.0205
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,,,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
LogisticRegression,CTGAN,0.6806,0.5575,0.6806,0.5741,,,-0.0098,-0.0204
LogisticRegression,GaussianCopula,0.7917,0.7856,0.7917,0.7871,,,0.4896,0.4922
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
LogisticRegression,TVAE,0.6736,0.5407,0.6736,0.5704,,,-0.023,-0.0435
RandomForest,CTGAN,0.6875,0.5845,0.6875,0.5778,,,0.0037,0.0088
RandomForest,GaussianCopula,0.7708,0.7627,0.7708,0.7492,,,0.3857,0.4124
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,,,0.5172,0.5222
RandomForest,TVAE,0.6667,0.5736,0.6667,0.5859,,,-0.0023,-0.0033
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
