Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4932,0.517,0.4932,0.4981,0.5984,18.2661,0.2058,0.2092
DecisionTree,Original,0.6792,0.6991,0.6792,0.6874,0.7374,11.5622,0.4894,0.4909
DecisionTree,TVAE,0.6114,0.6298,0.6114,0.6171,0.6819,14.0049,0.3829,0.3856
KNN,CTGAN,0.4887,0.4909,0.4887,0.4869,0.6054,5.6497,0.177,0.1784
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5587,0.5338,0.5587,0.5367,0.6779,5.2101,0.2633,0.2684
LogisticRegression,CTGAN,0.6702,0.6421,0.6702,0.6333,0.7578,0.8441,0.443,0.4567
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.683,0.6734,0.683,0.6682,0.8268,0.8341,0.4818,0.4902
RandomForest,CTGAN,0.6303,0.618,0.6303,0.6073,0.7555,0.8588,0.3969,0.4119
RandomForest,Original,0.7711,0.7557,0.7711,0.7572,0.8899,0.6204,0.6133,0.6197
RandomForest,TVAE,0.7108,0.7038,0.7108,0.7014,0.8525,0.7547,0.5257,0.5304
