Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.8249,0.8194,0.8249,0.8221,0.555,6.1422,0.1259,0.126,55,0.15,0.2,5.0,2.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.7109,0.8054,0.7109,0.7505,0.5297,10.3564,0.0482,0.053,55,0.15,0.2,5.0,2.0,0.01,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.7903,0.8102,0.7903,0.7998,0.5443,7.5571,0.0803,0.0809,55,0.15,0.2,5.0,2.0,0.01,300,8,36168
DecisionTree,TVAE_HYBRID,0.7605,0.8266,0.7605,0.7882,0.6006,8.4887,0.1424,0.1514,55,0.15,0.2,5.0,2.0,0.01,300,8,36168
DecisionTree,Anonymous,0.8189,0.8225,0.8189,0.8207,0.5677,6.4588,0.1409,0.141,386,1.07,0.2,5.0,2.0,0.03,,,
DecisionTree,CTGAN_HYBRID,0.6571,0.8041,0.6571,0.7137,0.5313,12.3133,0.0362,0.0432,386,1.07,0.2,5.0,2.0,0.03,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.7966,0.8008,0.7966,0.7987,0.5183,7.3299,0.0359,0.0359,386,1.07,0.2,5.0,2.0,0.03,300,8,36168
DecisionTree,TVAE_HYBRID,0.7988,0.8187,0.7988,0.8082,0.5667,7.2405,0.1206,0.1215,386,1.07,0.2,5.0,2.0,0.03,300,8,36168
DecisionTree,Anonymous,0.8213,0.8228,0.8213,0.822,0.5674,6.3713,0.1421,0.1421,386,1.07,0.2,5.0,2.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.6781,0.7987,0.6781,0.7273,0.5155,11.5929,0.0196,0.0224,386,1.07,0.2,5.0,2.0,0.05,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.8024,0.7997,0.8024,0.801,0.515,7.1226,0.0305,0.0305,386,1.07,0.2,5.0,2.0,0.05,300,8,36168
DecisionTree,TVAE_HYBRID,0.6914,0.8167,0.6914,0.7399,0.568,11.1126,0.0841,0.0975,386,1.07,0.2,5.0,2.0,0.05,300,8,36168
DecisionTree,Anonymous,0.8209,0.8226,0.8209,0.8217,0.5668,6.391,0.1414,0.1414,386,1.07,0.2,5.0,2.0,0.08,,,
DecisionTree,CTGAN_HYBRID,0.7277,0.8132,0.7277,0.7635,0.5571,9.8147,0.081,0.0881,386,1.07,0.2,5.0,2.0,0.08,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.8055,0.8041,0.8055,0.8048,0.5258,7.011,0.052,0.052,386,1.07,0.2,5.0,2.0,0.08,300,8,36168
DecisionTree,TVAE_HYBRID,0.8144,0.8161,0.8144,0.8153,0.5561,6.6741,0.11,0.11,386,1.07,0.2,5.0,2.0,0.08,300,8,36168
DecisionTree,Anonymous,0.8186,0.8217,0.8186,0.8202,0.5648,6.4788,0.1371,0.1372,386,1.07,0.2,5.0,2.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.8494,0.8003,0.8494,0.8215,0.5109,5.4143,0.0269,0.0299,386,1.07,0.2,5.0,2.0,0.1,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.7997,0.801,0.7997,0.8003,0.5184,7.2183,0.0367,0.0367,386,1.07,0.2,5.0,2.0,0.1,300,8,36168
DecisionTree,TVAE_HYBRID,0.7819,0.8135,0.7819,0.7965,0.5535,7.8477,0.0939,0.0955,386,1.07,0.2,5.0,2.0,0.1,300,8,36168
DecisionTree,Anonymous,0.819,0.8223,0.819,0.8206,0.5661,6.4669,0.1397,0.1398,386,1.07,0.2,5.0,2.0,0.25,,,
DecisionTree,CTGAN_HYBRID,0.8042,0.8016,0.8042,0.8029,0.5195,7.0592,0.0399,0.04,386,1.07,0.2,5.0,2.0,0.25,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.8005,0.8021,0.8005,0.8013,0.5213,7.1904,0.0423,0.0423,386,1.07,0.2,5.0,2.0,0.25,300,8,36168
DecisionTree,TVAE_HYBRID,0.6998,0.8055,0.6998,0.7433,0.5359,10.7844,0.0468,0.0523,386,1.07,0.2,5.0,2.0,0.25,300,8,36168
DecisionTree,Anonymous,0.8198,0.8215,0.8198,0.8206,0.5638,6.431,0.1361,0.1361,386,1.07,0.2,5.0,2.0,0.5,,,
DecisionTree,CTGAN_HYBRID,0.7545,0.8073,0.7545,0.7782,0.5402,8.8343,0.0624,0.065,386,1.07,0.2,5.0,2.0,0.5,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.809,0.8016,0.809,0.8053,0.5192,6.8835,0.0399,0.0399,386,1.07,0.2,5.0,2.0,0.5,300,8,36168
DecisionTree,TVAE_HYBRID,0.8737,0.8239,0.8737,0.8377,0.5292,4.5479,0.086,0.1128,386,1.07,0.2,5.0,2.0,0.5,300,8,36168
