Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6977,0.5903,0.6044,0.635,14.7679,0.2185,0.2507
DecisionTree,CTGAN_HYBRID,0.4861,0.5463,0.4861,0.5057,0.4645,18.5224,-0.0622,-0.0656
DecisionTree,GaussianCopula_HYBRID,0.5694,0.6008,0.5694,0.5815,0.5309,15.5188,0.0574,0.0584
DecisionTree,Original,0.7292,0.7427,0.7292,0.7342,0.7032,9.7618,0.389,0.3914
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4841,2.5777,0.0902,0.0927
KNN,CTGAN_HYBRID,0.6528,0.6065,0.6528,0.6175,0.5259,2.3056,0.0625,0.0674
KNN,GaussianCopula_HYBRID,0.6597,0.6321,0.6597,0.6406,0.5605,2.059,0.1259,0.1294
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5208,0.6896,0.5208,0.5245,0.7905,0.6432,0.1557,0.2045
LogisticRegression,CTGAN_HYBRID,0.7917,0.803,0.7917,0.7638,0.7377,0.5387,0.4206,0.4747
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7074,0.7222,0.711,0.572,0.6885,0.301,0.3057
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6389,0.729,0.6389,0.6526,0.7025,0.6615,0.2931,0.3255
RandomForest,CTGAN_HYBRID,0.7083,0.6824,0.7083,0.6829,0.6248,0.6038,0.2238,0.2373
RandomForest,GaussianCopula_HYBRID,0.6389,0.6,0.6389,0.6121,0.497,0.6787,0.0526,0.055
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.812,0.4647,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.7014,0.7912,0.7014,0.5851,N/A,N/A,0.0313,0.1261
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
