Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4287,0.4338,0.4287,0.4311,0.5682,20.521,0.1263,0.1263
DecisionTree,CTGAN_HYBRID,0.386,0.3861,0.386,0.3855,0.5268,22.1302,0.0522,0.0522
DecisionTree,GaussianCopula_HYBRID,0.3883,0.374,0.3883,0.3803,0.5125,22.049,0.0341,0.0342
DecisionTree,Original,0.4518,0.4565,0.4518,0.454,0.5867,19.7548,0.1601,0.1602
DecisionTree,TVAE_HYBRID,0.3618,0.4035,0.3618,0.3745,0.5432,23.0046,0.0781,0.0798
KNN,Anonymous,0.4785,0.4229,0.4785,0.4306,0.5819,6.6086,0.0931,0.1005
KNN,CTGAN_HYBRID,0.4795,0.3961,0.4795,0.3945,0.5351,7.9399,0.0368,0.0462
KNN,GaussianCopula_HYBRID,0.4824,0.3656,0.4824,0.3726,0.5141,8.8125,0.015,0.0217
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.4721,0.4259,0.4721,0.4272,0.5582,7.7133,0.0813,0.0875
LogisticRegression,Anonymous,0.5456,0.3604,0.5456,0.4215,0.7278,1.031,0.1453,0.2175
LogisticRegression,CTGAN_HYBRID,0.5213,0.6483,0.5213,0.3797,0.6742,1.1358,0.0579,0.1301
LogisticRegression,GaussianCopula_HYBRID,0.5131,0.4011,0.5131,0.37,0.6491,1.1231,0.0387,0.0824
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.3283,0.4128,0.3283,0.3478,0.601,1.7337,0.079,0.0831
RandomForest,Anonymous,0.517,0.4464,0.517,0.4574,0.6849,1.3377,0.1666,0.1825
RandomForest,CTGAN_HYBRID,0.509,0.419,0.509,0.4052,0.6304,1.2415,0.074,0.1043
RandomForest,GaussianCopula_HYBRID,0.5008,0.3824,0.5008,0.3729,0.5808,1.1597,0.0325,0.0533
RandomForest,Original,0.5348,0.4793,0.5348,0.4891,0.7319,1.2086,0.2211,0.2331
RandomForest,TVAE_HYBRID,0.4889,0.437,0.4889,0.4481,0.6711,1.2301,0.151,0.1582
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5098,0.3656,0.5098,0.3484,N/A,N/A,0.0109,0.0655
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5286,0.3718,0.5286,0.3854,N/A,N/A,0.0677,0.1656
