Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6153,0.6341,0.6228,N/A,N/A,0.0972,0.0982
DecisionTree,Original,0.6829,0.7058,0.6829,0.6909,N/A,N/A,0.3031,0.3071
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
RandomForest,Anonymous,0.626,0.5846,0.626,0.598,N/A,N/A,0.0248,0.026
RandomForest,Original,0.8455,0.8501,0.8455,0.8351,N/A,N/A,0.6004,0.6242
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
