Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6111,0.6061,0.6111,0.6085,0.5355,14.017,0.0718,0.0719
DecisionTree,Original,0.7222,0.7382,0.7222,0.728,0.6982,10.0121,0.3772,0.3801
KNN,CTGAN,0.7222,0.7296,0.7222,0.6473,0.4635,4.6754,0.1509,0.234
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4468,0.6503,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6458,0.4714,0.6458,0.545,0.4151,0.7122,-0.0916,-0.1499
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.7944,0.478,0.5313,0.5379
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
