Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4479,0.5147,0.4479,0.4681,N/A,N/A,-0.1129,-0.1208
DecisionTree,Original,0.7292,0.7786,0.7292,0.7387,N/A,N/A,0.4409,0.4623
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.4583,0.5,0.4583,0.4748,N/A,N/A,-0.1556,-0.1595
RandomForest,Original,0.7812,0.7741,0.7812,0.7753,N/A,N/A,0.4667,0.4705
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
