Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6694,0.6868,0.6694,0.6766,0.7298,11.915,0.4737,0.475
DecisionTree,CTGAN_HYBRID,0.5339,0.4942,0.5339,0.507,0.5806,16.8005,0.1969,0.202
DecisionTree,GaussianCopula_HYBRID,0.4495,0.441,0.4495,0.4438,0.5407,19.8403,0.0973,0.0977
DecisionTree,Original,0.6694,0.6844,0.6694,0.6758,0.7284,11.915,0.472,0.473
DecisionTree,TVAE_HYBRID,0.5053,0.5929,0.5053,0.5243,0.631,17.8324,0.2632,0.2767
KNN,Anonymous,0.5873,0.5685,0.5873,0.5721,0.678,5.1322,0.3004,0.3051
KNN,CTGAN_HYBRID,0.4819,0.4263,0.4819,0.4364,0.5318,9.0332,0.0775,0.0827
KNN,GaussianCopula_HYBRID,0.4352,0.4134,0.4352,0.4206,0.5249,5.4918,0.0501,0.0506
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5053,0.5105,0.5053,0.5009,0.6372,6.3806,0.2088,0.2124
LogisticRegression,Anonymous,0.741,0.7183,0.741,0.7199,0.8167,0.9496,0.5591,0.5674
LogisticRegression,CTGAN_HYBRID,0.5512,0.5394,0.5512,0.5334,0.648,1.1171,0.2709,0.2801
LogisticRegression,GaussianCopula_HYBRID,0.5203,0.5382,0.5203,0.4232,0.6117,1.278,0.1119,0.1532
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6476,0.6726,0.6476,0.641,0.7786,1.4172,0.437,0.4546
RandomForest,Anonymous,0.7681,0.7509,0.7681,0.7514,0.8791,0.6434,0.6061,0.6145
RandomForest,CTGAN_HYBRID,0.6694,0.5634,0.6694,0.5994,0.6948,0.8983,0.3961,0.4443
RandomForest,GaussianCopula_HYBRID,0.5693,0.5014,0.5693,0.4966,0.6651,0.9585,0.2031,0.2438
RandomForest,Original,0.7779,0.7635,0.7779,0.7633,0.8886,0.6208,0.6238,0.6313
RandomForest,TVAE_HYBRID,0.689,0.684,0.689,0.6739,0.8369,0.8557,0.4939,0.5058
