Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6822,0.6838,0.6822,0.6829,0.7323,10.9352,0.4848,0.4848
DecisionTree,CTGAN_HYBRID,0.4465,0.4242,0.4465,0.427,0.527,19.9489,0.0682,0.07
DecisionTree,GaussianCopula_HYBRID,0.442,0.4408,0.442,0.4414,0.5444,20.1117,0.0919,0.0919
DecisionTree,Original,0.6762,0.6924,0.6762,0.683,0.7344,11.6708,0.4836,0.4848
DecisionTree,TVAE_HYBRID,0.5708,0.6042,0.5708,0.5703,0.6595,14.3077,0.3214,0.3341
KNN,Anonymous,0.6965,0.6837,0.6965,0.6883,0.804,3.4723,0.4955,0.4972
KNN,CTGAN_HYBRID,0.4096,0.4119,0.4096,0.4106,0.5307,5.1981,0.044,0.0441
KNN,GaussianCopula_HYBRID,0.4639,0.4494,0.4639,0.4512,0.5384,6.2646,0.0985,0.0996
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.6009,0.5735,0.6009,0.5793,0.6854,9.2522,0.3354,0.3407
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8606,0.6236,0.5542,0.5624
LogisticRegression,CTGAN_HYBRID,0.4992,0.2492,0.4992,0.3325,0.6475,1.013,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.5527,0.553,0.5527,0.4459,0.7243,0.9547,0.1345,0.2247
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6619,0.6275,0.6619,0.6286,0.7861,1.0616,0.4275,0.4376
RandomForest,Anonymous,0.753,0.7347,0.753,0.7369,0.871,0.8475,0.5816,0.5887
RandomForest,CTGAN_HYBRID,0.497,0.4276,0.497,0.4029,0.5705,1.0244,0.0508,0.0695
RandomForest,GaussianCopula_HYBRID,0.5211,0.452,0.5211,0.439,0.6238,0.9855,0.1028,0.1288
RandomForest,Original,0.7786,0.7669,0.7786,0.7662,0.8855,0.6034,0.626,0.6326
RandomForest,TVAE_HYBRID,0.6227,0.6156,0.6227,0.5969,0.7959,1.3711,0.3833,0.4035
