Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5008,0.552,0.5008,0.5186,0.6123,17.9947,0.2286,0.2335
DecisionTree,Original,0.6815,0.7054,0.6815,0.6909,0.7428,11.4808,0.4954,0.4977
DecisionTree,TVAE,0.5873,0.6026,0.5873,0.5916,0.6663,14.8734,0.3436,0.346
KNN,CTGAN,0.4533,0.4799,0.4533,0.4648,0.586,6.9554,0.1363,0.1372
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5527,0.5313,0.5527,0.5316,0.6677,6.7519,0.2493,0.254
LogisticRegression,CTGAN,0.6107,0.5994,0.6107,0.6033,0.7449,0.8839,0.3554,0.3568
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6883,0.6623,0.6883,0.6654,0.818,0.8901,0.4791,0.4861
RandomForest,CTGAN,0.6386,0.6296,0.6386,0.6337,0.7732,0.8731,0.4056,0.406
RandomForest,Original,0.7764,0.7635,0.7764,0.7633,0.8885,0.5771,0.6221,0.6287
RandomForest,TVAE,0.7101,0.6934,0.7101,0.695,0.8354,1.1354,0.5191,0.524
