Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8121,0.8309,0.8121,0.8209,0.5988,6.7719,0.1786,0.18
DecisionTree,Original,0.83,0.8393,0.83,0.8345,0.6168,6.1262,0.2211,0.2217
DecisionTree,TVAE,0.8431,0.8269,0.8431,0.8343,0.5717,5.6559,0.1588,0.1604
KNN,CTGAN,0.8632,0.8244,0.8632,0.8388,0.6006,1.9481,0.1234,0.1362
KNN,Original,0.8779,0.8378,0.8779,0.8459,0.6105,2.1223,0.1376,0.172
KNN,TVAE,0.8812,0.8291,0.8812,0.8338,0.5714,2.5915,0.0418,0.085
LogisticRegression,CTGAN,0.8934,0.8725,0.8934,0.8675,0.7269,0.3228,0.2628,0.3172
LogisticRegression,Original,0.8944,0.8763,0.8944,0.8652,0.7584,0.3059,0.2427,0.3121
LogisticRegression,TVAE,0.8923,0.8722,0.8923,0.8608,0.6857,0.353,0.2147,0.2862
RandomForest,CTGAN,0.8888,0.8638,0.8888,0.8652,0.7274,0.4015,0.2577,0.2964
RandomForest,Original,0.8933,0.8721,0.8933,0.8705,0.7881,0.3529,0.2859,0.33
RandomForest,TVAE,0.892,0.8717,0.892,0.8598,0.7017,0.6206,0.2079,0.2808
