Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6928,0.6999,0.6928,0.6961,0.7419,11.0737,0.5049,0.5052
DecisionTree,CTGAN_HYBRID,0.4285,0.4218,0.4285,0.4174,0.5193,20.6003,0.0518,0.0529
DecisionTree,GaussianCopula_HYBRID,0.427,0.4133,0.427,0.4192,0.5209,20.6545,0.0492,0.0493
DecisionTree,Original,0.6702,0.6882,0.6702,0.6777,0.7298,11.8879,0.4744,0.4758
DecisionTree,TVAE_HYBRID,0.5843,0.6455,0.5843,0.6033,0.6785,14.982,0.3633,0.3717
KNN,Anonymous,0.6378,0.6187,0.6378,0.6242,0.7259,3.9266,0.3899,0.3937
KNN,CTGAN_HYBRID,0.4285,0.3762,0.4285,0.3803,0.4766,8.3361,-0.0099,-0.011
KNN,GaussianCopula_HYBRID,0.4714,0.4193,0.4714,0.4382,0.5254,6.3084,0.0816,0.0844
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.4992,0.5568,0.4992,0.5201,0.645,6.8921,0.2317,0.237
LogisticRegression,Anonymous,0.7605,0.7397,0.7605,0.7313,0.857,0.6542,0.5861,0.602
LogisticRegression,CTGAN_HYBRID,0.4902,0.4045,0.4902,0.3522,0.4419,1.1389,0.0001,0.0002
LogisticRegression,GaussianCopula_HYBRID,0.5753,0.4801,0.5753,0.5028,0.7,1.056,0.2124,0.2511
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6747,0.728,0.6747,0.6921,0.8268,0.9668,0.4982,0.5069
RandomForest,Anonymous,0.7711,0.7547,0.7711,0.7563,0.8854,0.5877,0.6129,0.6196
RandomForest,CTGAN_HYBRID,0.4857,0.4051,0.4857,0.3413,0.6223,1.0195,-0.0086,-0.0212
RandomForest,GaussianCopula_HYBRID,0.5745,0.5695,0.5745,0.4981,0.6862,0.9437,0.2045,0.252
RandomForest,Original,0.7816,0.771,0.7816,0.7686,0.8885,0.5762,0.6298,0.6379
RandomForest,TVAE_HYBRID,0.6634,0.7067,0.6634,0.6746,0.8289,0.8018,0.4775,0.4859
