Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.626,0.6037,0.626,0.6124,N/A,N/A,0.07,0.071
DecisionTree,Original,0.7154,0.749,0.7154,0.7244,N/A,N/A,0.3912,0.4016
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
RandomForest,Anonymous,0.5691,0.5201,0.5691,0.54,N/A,N/A,-0.1145,-0.1191
RandomForest,Original,0.8293,0.8276,0.8293,0.82,N/A,N/A,0.5654,0.5806
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
