Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5972,0.6489,0.5972,0.6121,0.5891,14.5176,0.1581,0.1652
DecisionTree,CTGAN_HYBRID,0.5903,0.6132,0.5903,0.5996,0.5459,14.7679,0.0868,0.0877
DecisionTree,GaussianCopula_HYBRID,0.6181,0.6057,0.6181,0.6112,0.5341,13.7667,0.0704,0.0707
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6597,0.5637,0.6597,0.5817,0.4664,2.5564,-0.015,-0.0205
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6944,0.6389,0.6944,0.5926,0.5955,0.6106,0.0341,0.0714
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6042,0.6016,0.6042,0.6029,0.558,0.7178,0.0613,0.0613
RandomForest,CTGAN_HYBRID,0.6458,0.5606,0.6458,0.5812,0.5076,0.6503,-0.0234,-0.0288
RandomForest,GaussianCopula_HYBRID,0.6181,0.5713,0.6181,0.5873,0.4587,0.6721,-0.0092,-0.0097
RandomForest,Original,0.8264,0.8218,0.8264,0.8218,0.7899,0.4768,0.5718,0.576
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
