Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4722,0.5582,0.4722,0.4923,0.48,19.023,-0.0332,-0.0369
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
DecisionTree,TVAE,0.6319,0.5821,0.6319,0.5972,0.5059,13.2661,0.0134,0.0144
KNN,CTGAN,0.6319,0.6437,0.6319,0.6371,0.5943,1.1329,0.1595,0.16
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5114,10.7742,0.0,0.0
LogisticRegression,CTGAN,0.625,0.5615,0.625,0.5811,0.5109,0.6689,-0.0275,-0.0303
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.7014,0.6913,0.7014,0.5965,0.5243,2.5134,0.048,0.1143
RandomForest,CTGAN,0.5903,0.6031,0.5903,0.596,0.5178,0.6697,0.0643,0.0645
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.8022,0.4633,0.5033,0.507
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5257,7.0513,0.0,0.0
SVM,CTGAN,0.7014,0.6913,0.7014,0.5965,N/A,N/A,0.048,0.1143
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
