Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8293,0.8167,0.8293,0.8227,0.552,6.1541,0.1117,0.1123
DecisionTree,Original,0.8759,0.8758,0.8759,0.8759,0.6993,4.4721,0.399,0.399
DecisionTree,TVAE,0.8147,0.8676,0.8147,0.835,0.7134,6.6802,0.3224,0.3403
KNN,CTGAN,0.8799,0.8194,0.8799,0.8318,0.5762,2.5932,0.0297,0.0611
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.7238,0.8604,0.7238,0.7695,0.7415,5.4434,0.2264,0.271
LogisticRegression,CTGAN,0.8857,0.8674,0.8857,0.8374,0.7627,0.3185,0.0595,0.1459
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8826,0.8886,0.8826,0.8854,0.8775,0.3653,0.4591,0.46
RandomForest,CTGAN,0.8837,0.8568,0.8837,0.8312,0.746,0.4022,0.0199,0.0781
RandomForest,Original,0.904,0.8906,0.904,0.8919,0.9247,0.2296,0.4263,0.4479
RandomForest,TVAE,0.8752,0.882,0.8752,0.8783,0.8751,0.3429,0.427,0.428
