Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,CTGAN,0.5208,0.5177,0.5208,0.5193,0.4323,17.2709,-0.1363,-0.1363,,,0.3,,,,500.0,10.0,3360
DecisionTree,TVAE,0.7569,0.7438,0.7569,0.7374,0.6595,8.7606,0.3578,0.3766,,,0.3,,,,500.0,10.0,3360
DecisionTree,CTGAN,0.5694,0.5639,0.5694,0.5666,0.4864,15.5188,-0.0276,-0.0276,,,0.3,,,,500.0,1.0,336
DecisionTree,TVAE,0.6458,0.5711,0.6458,0.5885,0.4968,12.7655,-0.0077,-0.0091,,,0.3,,,,500.0,1.0,336
DecisionTree,CTGAN,0.6597,0.6015,0.6597,0.6111,0.5195,12.2649,0.0465,0.0532,,,0.3,,,,500.0,2.0,672
DecisionTree,TVAE,0.625,0.5694,0.625,0.5869,0.4945,13.5164,-0.0125,-0.0135,,,0.3,,,,500.0,2.0,672
DecisionTree,CTGAN,0.625,0.6345,0.625,0.6293,0.5709,13.5164,0.1383,0.1386,,,0.3,,,,500.0,3.0,1008
DecisionTree,TVAE,0.6528,0.715,0.6528,0.6663,0.6673,12.5152,0.2902,0.3087,,,0.3,,,,500.0,3.0,1008
DecisionTree,CTGAN,0.6181,0.64,0.6181,0.6268,0.5786,13.7667,0.1488,0.1502,,,0.3,,,,500.0,5.0,1680
DecisionTree,TVAE,0.6111,0.5315,0.6111,0.559,0.4655,14.017,-0.0815,-0.092,,,0.3,,,,500.0,5.0,1680
