Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,CTGAN,0.6528,0.5783,0.6528,0.5931,0.6039,0.6181,0.0044,0.0053,,,0.3,,,,1000.0,10.0,3360
LogisticRegression,TVAE,0.8333,0.8366,0.8333,0.821,0.8143,0.4439,0.5628,0.5883,,,0.3,,,,1000.0,10.0,3360
LogisticRegression,CTGAN,0.6667,0.625,0.6667,0.6328,0.6693,0.6004,0.1,0.1079,,,0.3,,,,1000.0,1.0,336
LogisticRegression,TVAE,0.7847,0.7776,0.7847,0.7791,0.7732,0.5229,0.4691,0.4725,,,0.3,,,,1000.0,1.0,336
LogisticRegression,CTGAN,0.6806,0.6274,0.6806,0.6256,0.582,0.6152,0.0841,0.1013,,,0.3,,,,1000.0,2.0,672
LogisticRegression,TVAE,0.8333,0.8366,0.8333,0.821,0.8057,0.4621,0.5628,0.5883,,,0.3,,,,1000.0,2.0,672
LogisticRegression,CTGAN,0.6597,0.5945,0.6597,0.6047,0.5377,0.6584,0.0318,0.0376,,,0.3,,,,1000.0,3.0,1008
LogisticRegression,TVAE,0.8125,0.81,0.8125,0.7998,0.8009,0.4591,0.5116,0.5315,,,0.3,,,,1000.0,3.0,1008
LogisticRegression,CTGAN,0.6597,0.5945,0.6597,0.6047,0.563,0.6274,0.0318,0.0376,,,0.3,,,,1000.0,5.0,1680
LogisticRegression,TVAE,0.8333,0.8366,0.8333,0.821,0.8127,0.4416,0.5628,0.5883,,,0.3,,,,1000.0,5.0,1680
