Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4333,0.435,0.4333,0.4339,0.5638,20.394,0.1222,0.1222
DecisionTree,CTGAN_HYBRID,0.3643,0.3942,0.3643,0.3683,0.5337,22.9124,0.0537,0.0554
DecisionTree,GaussianCopula_HYBRID,0.3675,0.3827,0.3675,0.3724,0.5222,22.798,0.0503,0.0507
DecisionTree,Original,0.4494,0.4547,0.4494,0.4518,0.585,19.8433,0.1576,0.1577
DecisionTree,TVAE_HYBRID,0.4857,0.4449,0.4857,0.4461,0.5728,18.5365,0.1534,0.1615
KNN,Anonymous,0.4814,0.4258,0.4814,0.4331,0.5841,6.6295,0.0974,0.1053
KNN,CTGAN_HYBRID,0.4103,0.4137,0.4103,0.3826,0.5391,7.3269,0.0297,0.031
KNN,GaussianCopula_HYBRID,0.4771,0.3627,0.4771,0.3675,0.5072,8.8744,0.0058,0.0083
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.5168,0.4239,0.5168,0.397,0.5484,11.537,0.085,0.1309
LogisticRegression,Anonymous,0.5449,0.3613,0.5449,0.4198,0.733,1.0543,0.1402,0.2149
LogisticRegression,CTGAN_HYBRID,0.3949,0.3983,0.3949,0.3789,0.681,1.1718,0.0405,0.0424
LogisticRegression,GaussianCopula_HYBRID,0.517,0.3672,0.517,0.3665,0.6396,1.1216,0.0358,0.1099
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.5201,0.4587,0.5201,0.4267,0.6896,1.5862,0.1382,0.1744
RandomForest,Anonymous,0.5021,0.4419,0.5021,0.4544,0.701,1.4166,0.1489,0.1592
RandomForest,CTGAN_HYBRID,0.393,0.4263,0.393,0.3858,0.6588,1.3834,0.0591,0.0626
RandomForest,GaussianCopula_HYBRID,0.5063,0.3838,0.5063,0.3588,0.5862,1.1681,0.021,0.0481
RandomForest,Original,0.53,0.4735,0.53,0.4839,0.7313,1.2343,0.2121,0.2241
RandomForest,TVAE_HYBRID,0.5378,0.4532,0.5378,0.4388,0.6976,2.7085,0.1644,0.2079
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5094,0.3656,0.5094,0.3475,,,0.0097,0.0617
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,,,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,TVAE_HYBRID,0.5245,0.3727,0.5245,0.3779,,,0.055,0.15
