Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.625,0.625,0.625,0.562,13.0254,0.1164,0.1164
DecisionTree,CTGAN_HYBRID,0.5,0.5867,0.5,0.519,0.5095,17.782,0.0211,0.0235
DecisionTree,GaussianCopula_HYBRID,0.5278,0.5278,0.5278,0.5278,0.4436,17.0206,-0.1127,-0.1127
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN_HYBRID,0.5417,0.5689,0.5417,0.553,0.4874,1.4946,-0.0154,-0.0156
KNN,GaussianCopula_HYBRID,0.5625,0.5201,0.5625,0.5379,0.3894,2.6541,-0.1239,-0.1274
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN_HYBRID,0.6528,0.6006,0.6528,0.6121,0.5409,0.6527,0.0486,0.0535
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.452,0.664,0.0174,0.0501
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,Anonymous,0.625,0.6202,0.625,0.6225,0.5575,1.5141,0.105,0.105
RandomForest,CTGAN_HYBRID,0.5208,0.5882,0.5208,0.5396,0.5266,0.7867,0.0259,0.0277
RandomForest,GaussianCopula_HYBRID,0.5625,0.5416,0.5625,0.551,0.4198,1.0649,-0.079,-0.0795
RandomForest,Original,0.8403,0.8431,0.8403,0.8294,0.8137,0.4593,0.5839,0.6067
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
