Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.5929,0.5903,0.5916,0.5205,14.7679,0.0407,0.0407
DecisionTree,CTGAN_HYBRID,0.5486,0.5515,0.5486,0.55,0.4714,16.2697,-0.0569,-0.0569
DecisionTree,GaussianCopula_HYBRID,0.5417,0.5898,0.5417,0.5579,0.5173,16.52,0.031,0.0321
DecisionTree,Original,0.7431,0.7562,0.7431,0.7479,0.7195,9.2612,0.4204,0.4229
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5417,0.5295,0.5417,0.5352,0.4365,2.682,-0.1082,-0.1085
KNN,GaussianCopula_HYBRID,0.6389,0.588,0.6389,0.6022,0.5552,1.8486,0.025,0.027
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.7083,0.6808,0.7083,0.6377,0.505,0.6353,0.123,0.1746
LogisticRegression,CTGAN_HYBRID,0.5972,0.5566,0.5972,0.5723,0.4891,0.6724,-0.0419,-0.0433
LogisticRegression,GaussianCopula_HYBRID,0.6389,0.588,0.6389,0.6022,0.5118,0.6559,0.025,0.027
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6042,0.6117,0.6042,0.6077,0.5435,0.7283,0.0847,0.0848
RandomForest,CTGAN_HYBRID,0.5278,0.5608,0.5278,0.541,0.5073,0.7192,-0.0338,-0.0344
RandomForest,GaussianCopula_HYBRID,0.625,0.625,0.625,0.625,0.5765,0.6611,0.1164,0.1164
RandomForest,Original,0.8125,0.808,0.8125,0.8091,0.8169,0.4577,0.5437,0.5456
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,N/A,N/A,0.0313,0.1261
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
