Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.6489,0.5764,0.5931,0.5868,15.2685,0.1482,0.16
DecisionTree,CTGAN_HYBRID,0.6667,0.6295,0.6667,0.6376,0.55,12.0146,0.1129,0.1198
DecisionTree,GaussianCopula_HYBRID,0.5139,0.5368,0.5139,0.524,0.4527,17.5212,-0.09,-0.0907
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6597,0.4746,0.6597,0.5521,0.5003,6.0749,-0.0665,-0.1258
KNN,GaussianCopula_HYBRID,0.6042,0.5541,0.6042,0.5723,0.462,2.6082,-0.0459,-0.0483
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305
LogisticRegression,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,0.7602,0.5681,0.0174,0.0501
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5043,1.8315,0.0174,0.0501
RandomForest,Anonymous,0.5694,0.6513,0.5694,0.5862,0.6077,0.771,0.1481,0.1625
RandomForest,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.7539,0.8045,0.0,0.0
RandomForest,GaussianCopula_HYBRID,0.5833,0.5404,0.5833,0.5575,0.4473,0.7048,-0.0778,-0.0804
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8008,0.4805,0.5376,0.5415
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5025,10.5726,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
