Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,CTGAN,0.619,0.6273,0.619,0.6204,0.7624,0.8802,0.3903,0.3923,,,0.3,,,,750.0,10.0,30960
RandomForest,TVAE,0.7221,0.7093,0.7221,0.7138,0.8448,0.9507,0.5412,0.5427,,,0.3,,,,750.0,10.0,30960
RandomForest,CTGAN,0.6318,0.6448,0.6318,0.6347,0.781,0.8614,0.4127,0.4156,,,0.3,,,,750.0,1.0,3096
RandomForest,TVAE,0.7086,0.6803,0.7086,0.6878,0.8439,0.835,0.5139,0.5192,,,0.3,,,,750.0,1.0,3096
RandomForest,CTGAN,0.634,0.6026,0.634,0.6098,0.7597,0.8511,0.3834,0.389,,,0.3,,,,750.0,2.0,6192
RandomForest,TVAE,0.7282,0.7177,0.7282,0.7217,0.8465,0.8963,0.5524,0.5533,,,0.3,,,,750.0,2.0,6192
RandomForest,CTGAN,0.613,0.6364,0.613,0.6189,0.7755,0.8533,0.3899,0.3943,,,0.3,,,,750.0,3.0,9288
RandomForest,TVAE,0.7304,0.7227,0.7304,0.7261,0.8434,0.9465,0.5573,0.5577,,,0.3,,,,750.0,3.0,9288
RandomForest,CTGAN,0.6145,0.6278,0.6145,0.6169,0.756,0.8716,0.3857,0.3889,,,0.3,,,,750.0,5.0,15480
RandomForest,TVAE,0.7221,0.71,0.7221,0.7147,0.8406,0.9347,0.5413,0.5424,,,0.3,,,,750.0,5.0,15480
