Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.44,0.4391,0.44,0.4394,0.5682,20.1617,0.1291,0.1291
DecisionTree,Original,0.4498,0.4557,0.4498,0.4526,0.5856,19.8285,0.1591,0.1592
KNN,Anonymous,0.4802,0.425,0.4802,0.4322,0.5838,6.6335,0.0956,0.1032
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5532,0.3777,0.5532,0.4308,0.7391,1.0029,0.1667,0.2395
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5101,0.4541,0.5101,0.4664,0.7052,1.4645,0.1726,0.1824
RandomForest,Original,0.5316,0.473,0.5316,0.4844,0.7318,1.197,0.2146,0.2268
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
