Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8272,0.8434,0.8272,0.8347,0.6311,6.2298,0.2387,0.2404
DecisionTree,CTGAN_HYBRID,0.7985,0.8135,0.7985,0.8057,0.5488,7.1685,0.0967,0.0971
DecisionTree,Original,0.8726,0.8734,0.8726,0.873,0.695,4.5916,0.3875,0.3875
DecisionTree,TVAE,0.8623,0.8628,0.8623,0.8626,0.6687,4.9623,0.3361,0.3361
DecisionTree,TVAE_HYBRID,0.7911,0.8046,0.7911,0.7976,0.5221,7.4178,0.0538,0.054
KNN,CTGAN,0.8777,0.8519,0.8777,0.8597,0.7238,1.5262,0.2477,0.2648
KNN,CTGAN_HYBRID,0.8706,0.7972,0.8706,0.8262,0.5555,2.1832,0.0077,0.0119
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.8773,0.8432,0.8773,0.8516,0.7212,1.9804,0.1837,0.2105
KNN,TVAE_HYBRID,0.8654,0.7942,0.8654,0.8239,0.513,2.4388,0.0022,0.003
LogisticRegression,CTGAN,0.8942,0.874,0.8942,0.8737,0.8617,0.2708,0.3091,0.3472
LogisticRegression,CTGAN_HYBRID,0.8815,0.7869,0.8815,0.8276,0.6647,0.3467,-0.0016,-0.0071
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8965,0.8845,0.8965,0.8884,0.8764,0.2914,0.4245,0.4327
LogisticRegression,TVAE_HYBRID,0.8829,0.7797,0.8829,0.8281,0.542,0.3829,-0.0002,-0.0038
RandomForest,CTGAN,0.8932,0.8719,0.8932,0.8682,0.8575,0.2775,0.2682,0.3192
RandomForest,CTGAN_HYBRID,0.8335,0.7993,0.8335,0.815,0.6182,1.007,0.0263,0.0273
RandomForest,Original,0.9049,0.892,0.9049,0.8934,0.9254,0.2256,0.4362,0.4563
RandomForest,TVAE,0.8937,0.8774,0.8937,0.8813,0.8731,0.3859,0.3734,0.3896
RandomForest,TVAE_HYBRID,0.8245,0.8004,0.8245,0.8118,0.5804,1.0685,0.0329,0.0334
