Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4315,0.434,0.4315,0.4327,0.5673,20.4458,0.1233,0.1233
DecisionTree,Original,0.4509,0.4567,0.4509,0.4536,0.587,19.7916,0.1606,0.1607
KNN,Anonymous,0.4808,0.4257,0.4808,0.4325,0.5828,6.6659,0.0959,0.1037
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5443,0.4125,0.5443,0.4234,0.7313,1.0566,0.1455,0.214
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.4978,0.4403,0.4978,0.4542,0.6987,1.4179,0.1512,0.1597
RandomForest,Original,0.5344,0.4772,0.5344,0.4876,0.7307,1.225,0.2195,0.2319
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
