Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5694,0.5905,0.5694,0.5784,0.5182,15.5188,0.0346,0.0349
DecisionTree,CTGAN_HYBRID,0.4306,0.5062,0.4306,0.4529,0.4182,20.5249,-0.1389,-0.1508
DecisionTree,GaussianCopula_HYBRID,0.5694,0.6008,0.5694,0.5815,0.5309,15.5188,0.0574,0.0584
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6597,0.5863,0.6597,0.5976,0.4575,2.8087,0.0167,0.0206
KNN,GaussianCopula_HYBRID,0.6111,0.6011,0.6111,0.6057,0.5305,1.6211,0.0597,0.0598
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5347,0.6455,0.5347,0.5498,0.5902,0.7964,0.1216,0.1415
LogisticRegression,CTGAN_HYBRID,0.6736,0.5967,0.6736,0.5988,0.4802,0.6556,0.0265,0.0363
LogisticRegression,GaussianCopula_HYBRID,0.4583,0.6131,0.4583,0.4612,0.5741,0.7254,0.0501,0.0665
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5972,0.5813,0.5972,0.5884,0.5582,0.7092,0.0132,0.0133
RandomForest,CTGAN_HYBRID,0.5972,0.5413,0.5972,0.5621,0.46,0.7009,-0.0719,-0.0762
RandomForest,GaussianCopula_HYBRID,0.5486,0.6099,0.5486,0.566,0.5799,0.667,0.0722,0.0764
RandomForest,Original,0.8056,0.8015,0.8056,0.8028,0.8102,0.4658,0.5299,0.531
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
