Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.6206,0.5764,0.591,0.555,15.2685,0.0993,0.1025
DecisionTree,CTGAN_HYBRID,0.5417,0.6004,0.5417,0.5592,0.53,16.52,0.0526,0.0555
DecisionTree,GaussianCopula_HYBRID,0.6042,0.5913,0.6042,0.5971,0.5177,14.2673,0.0366,0.0368
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6181,0.5561,0.6181,0.5763,0.5323,1.1154,-0.0388,-0.0423
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,0.47,0.6561,0.0174,0.0501
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5833,0.578,0.5833,0.5806,0.5567,0.7221,0.0055,0.0055
RandomForest,CTGAN_HYBRID,0.6181,0.5641,0.6181,0.582,0.4969,0.661,-0.0238,-0.0254
RandomForest,GaussianCopula_HYBRID,0.625,0.5419,0.625,0.5679,0.4627,0.6691,-0.0588,-0.0684
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.793,0.4747,0.5517,0.557
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
