Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6319,0.6296,0.6319,0.6307,0.5659,12.5372,0.1272,0.1272
DecisionTree,CTGAN_HYBRID,0.6042,0.6016,0.6042,0.6029,0.5305,14.2673,0.0613,0.0613
DecisionTree,GaussianCopula_HYBRID,0.4861,0.5412,0.4861,0.5051,0.4582,18.5224,-0.0742,-0.0775
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN_HYBRID,0.6458,0.6255,0.6458,0.6333,0.5905,1.3361,0.1148,0.1162
KNN,GaussianCopula_HYBRID,0.6528,0.6169,0.6528,0.6271,0.6061,1.5724,0.0891,0.0931
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.7014,0.6913,0.7014,0.5965,0.4793,0.6341,0.048,0.1143
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4836,0.6609,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6176,0.6875,0.5985,0.5332,0.6235,0.0369,0.0604
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,Anonymous,0.6111,0.6011,0.6111,0.6057,0.5624,1.288,0.0597,0.0598
RandomForest,CTGAN_HYBRID,0.6042,0.6166,0.6042,0.6097,0.5549,0.763,0.096,0.0963
RandomForest,GaussianCopula_HYBRID,0.5347,0.5752,0.5347,0.5497,0.4902,0.8336,-0.0008,-0.0009
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.801,0.4734,0.578,0.6083
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
