Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5694,0.6332,0.5694,0.5862,0.5691,15.5188,0.1199,0.1275
DecisionTree,Original,0.7431,0.7562,0.7431,0.7479,0.7195,9.2612,0.4204,0.4229
DecisionTree,TVAE,0.6042,0.5859,0.6042,0.5938,0.5114,14.2673,0.0238,0.024
KNN,CTGAN,0.5625,0.618,0.5625,0.579,0.5397,1.9053,0.0906,0.0951
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.495,11.0149,0.0,0.0
LogisticRegression,CTGAN,0.7569,0.7438,0.7569,0.7374,0.7048,0.6369,0.3578,0.3766
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6528,0.6217,0.6528,0.6313,0.547,1.8405,0.1018,0.1052
RandomForest,CTGAN,0.5486,0.5991,0.5486,0.565,0.5456,0.6795,0.0511,0.0532
RandomForest,Original,0.8194,0.8145,0.8194,0.8122,0.7956,0.4879,0.5456,0.5542
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5116,6.8051,0.0,0.0
SVM,CTGAN,0.6806,0.5575,0.6806,0.5741,,,-0.0098,-0.0204
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
