Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.5286,0.4583,0.4781,N/A,N/A,-0.0833,-0.0899
DecisionTree,Original,0.7188,0.7733,0.7188,0.7288,N/A,N/A,0.424,0.4475
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.4792,0.4968,0.4792,0.4873,N/A,N/A,-0.1696,-0.1703
RandomForest,Original,0.8229,0.8193,0.8229,0.8202,N/A,N/A,0.5763,0.5779
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
