Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4347,0.4378,0.4347,0.4362,0.5695,20.3461,0.1289,0.1289
DecisionTree,Original,0.4495,0.4547,0.4495,0.4519,0.5853,19.8433,0.1575,0.1576
KNN,Anonymous,0.4808,0.4257,0.4808,0.4325,0.5828,6.6659,0.0959,0.1037
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5443,0.4125,0.5443,0.4234,0.7313,1.0566,0.1455,0.214
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.4978,0.4403,0.4978,0.4541,0.7034,1.3879,0.1508,0.1594
RandomForest,Original,0.5333,0.4767,0.5333,0.487,0.7335,1.1923,0.2181,0.2303
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
