Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6081,0.5903,0.5979,0.5395,14.7679,0.0757,0.0762
DecisionTree,CTGAN_HYBRID,0.5625,0.576,0.5625,0.5687,0.5005,15.7691,0.0009,0.0009
DecisionTree,GaussianCopula_HYBRID,0.5347,0.5804,0.5347,0.5508,0.5059,16.7703,0.0107,0.011
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
DecisionTree,TVAE_HYBRID,0.6875,0.4808,0.6875,0.5658,0.495,11.2636,-0.0138,-0.0555
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6181,0.5779,0.6181,0.5921,0.436,1.9122,0.005,0.0052
KNN,GaussianCopula_HYBRID,0.5347,0.5434,0.5347,0.5388,0.5101,1.3982,-0.0758,-0.0759
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5241,10.2991,0.0,0.0
LogisticRegression,Anonymous,0.5347,0.6385,0.5347,0.5508,0.5964,0.7131,0.1126,0.1292
LogisticRegression,CTGAN_HYBRID,0.625,0.5293,0.625,0.5605,0.5066,0.6582,-0.0752,-0.0906
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5175,0.6482,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6875,0.6068,0.6875,0.5886,0.5557,1.4323,0.0206,0.0389
RandomForest,Anonymous,0.5972,0.5756,0.5972,0.5848,0.5724,0.9324,0.0,0.0
RandomForest,CTGAN_HYBRID,0.5972,0.5813,0.5972,0.5884,0.5099,0.6591,0.0132,0.0133
RandomForest,GaussianCopula_HYBRID,0.6528,0.6119,0.6528,0.6225,0.4875,0.6652,0.076,0.0806
RandomForest,Original,0.8194,0.8143,0.8194,0.8139,0.7973,0.4731,0.5517,0.557
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5826,6.2173,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
