Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.8252,0.8195,0.8252,0.8223,0.5549,6.1381,0.1263,0.1264
DecisionTree,CTGAN_HYBRID,0.837,0.7973,0.837,0.8153,0.5063,5.8624,0.0168,0.0178
DecisionTree,GaussianCopula_HYBRID,0.8004,0.798,0.8004,0.7992,0.511,7.1944,0.0223,0.0223
DecisionTree,Original,0.8749,0.8755,0.8749,0.8752,0.6996,4.5079,0.3974,0.3974
DecisionTree,TVAE_HYBRID,0.7655,0.8124,0.7655,0.7866,0.5521,8.3998,0.0862,0.0892
KNN,Anonymous,0.8779,0.8378,0.8779,0.8459,0.6074,2.1672,0.1376,0.172
KNN,CTGAN_HYBRID,0.8789,0.7991,0.8789,0.8279,0.5192,3.1421,0.0047,0.0114
KNN,GaussianCopula_HYBRID,0.8758,0.7966,0.8758,0.8271,0.517,2.6062,0.0042,0.0081
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE_HYBRID,0.8493,0.8253,0.8493,0.8358,0.579,2.1313,0.1471,0.1508
LogisticRegression,Anonymous,0.8829,0.8266,0.8829,0.8285,0.6905,0.3383,0.0027,0.0207
LogisticRegression,CTGAN_HYBRID,0.8827,0.7797,0.8827,0.828,0.6651,0.3752,-0.0007,-0.0066
LogisticRegression,GaussianCopula_HYBRID,0.8829,0.7797,0.8829,0.8281,0.6288,0.3549,-0.0002,-0.0038
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE_HYBRID,0.883,0.8385,0.883,0.829,0.6536,0.3689,0.0058,0.0355
RandomForest,Anonymous,0.8441,0.8203,0.8441,0.831,0.6635,1.0983,0.1248,0.1276
RandomForest,CTGAN_HYBRID,0.8671,0.7928,0.8671,0.8239,0.6128,1.5704,-0.0013,-0.0018
RandomForest,GaussianCopula_HYBRID,0.8777,0.7929,0.8777,0.8269,0.5961,0.6332,-0.0005,-0.0011
RandomForest,Original,0.9047,0.8918,0.9047,0.8934,0.925,0.2393,0.4365,0.456
RandomForest,TVAE_HYBRID,0.7959,0.8125,0.7959,0.8039,0.6412,0.8064,0.0917,0.0922
