Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.5113,0.519,0.5113,0.5149,,,0.1556,0.1557,2702,1.04,0.2,10.0,2.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.3138,0.4342,0.3138,0.3601,,,0.0069,0.0073,2702,1.04,0.2,10.0,2.0,0.1,300,8,260402
DecisionTree,GaussianCopula_HYBRID,0.3957,0.4311,0.3957,0.4105,,,0.0029,0.0029,2702,1.04,0.2,10.0,2.0,0.1,300,8,260402
DecisionTree,TVAE_HYBRID,0.4556,0.4789,0.4556,0.4651,0.5241,19.6238,0.0845,0.0851,2702,1.04,0.2,10.0,2.0,0.1,300,8,260402
DecisionTree,Anonymous,0.5154,0.523,0.5154,0.5189,,,0.1625,0.1626,1671,0.64,0.2,20.0,2.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.3181,0.442,0.3181,0.3516,,,0.0153,0.0166,1671,0.64,0.2,20.0,2.0,0.1,300,8,260402
DecisionTree,GaussianCopula_HYBRID,0.3716,0.4303,0.3716,0.3942,,,-0.0005,-0.0005,1671,0.64,0.2,20.0,2.0,0.1,300,8,260402
DecisionTree,TVAE_HYBRID,0.3997,0.4452,0.3997,0.4158,0.5111,21.6364,0.029,0.0297,1671,0.64,0.2,20.0,2.0,0.1,300,8,260402
DecisionTree,Anonymous,0.5159,0.5233,0.5159,0.5194,,,0.1631,0.1632,1614,0.62,0.2,5.0,2.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.3239,0.4236,0.3239,0.3576,,,-0.0021,-0.0023,1614,0.62,0.2,5.0,2.0,0.1,300,8,260402
DecisionTree,GaussianCopula_HYBRID,0.3526,0.4561,0.3526,0.3811,,,0.0307,0.0329,1614,0.62,0.2,5.0,2.0,0.1,300,8,260402
DecisionTree,TVAE_HYBRID,0.3908,0.4613,0.3908,0.4115,0.5201,21.9569,0.0489,0.051,1614,0.62,0.2,5.0,2.0,0.1,300,8,260402
DecisionTree,CTGAN_HYBRID,0.2556,0.4609,0.2556,0.314,,,0.024,0.0278,,,0.2,10,2,0.1,100.0,8.0,260402
DecisionTree,TVAE_HYBRID,0.4091,0.4468,0.4091,0.4234,,,0.03,0.0304,,,0.2,10,2,0.1,100.0,8.0,260402
DecisionTree,CTGAN_HYBRID,0.2462,0.4531,0.2462,0.3149,,,0.0149,0.0168,,,0.2,10,2,0.1,1000.0,8.0,260402
DecisionTree,TVAE_HYBRID,0.4241,0.4626,0.4241,0.4388,0.5164,20.7588,0.0532,0.054,,,0.2,10,2,0.1,1000.0,8.0,260402
DecisionTree,CTGAN_HYBRID,0.2749,0.4264,0.2749,0.3242,,,0.0028,0.003,,,0.2,10,2,0.1,300.0,8.0,260402
DecisionTree,GaussianCopula_HYBRID,0.3942,0.4331,0.3942,0.4102,,,0.006,0.0061,,,0.2,10,2,0.1,300.0,8.0,260402
DecisionTree,TVAE_HYBRID,0.457,0.4782,0.457,0.4647,0.5247,19.5712,0.0862,0.0869,,,0.2,10,2,0.1,300.0,8.0,260402
DecisionTree,CTGAN_HYBRID,0.3507,0.4254,0.3507,0.3771,,,-0.0024,-0.0025,,,0.2,10,2,0.1,500.0,8.0,260402
DecisionTree,TVAE_HYBRID,0.3792,0.4337,0.3792,0.3976,0.5038,22.3761,0.009,0.0093,,,0.2,10,2,0.1,500.0,8.0,260402
DecisionTree,Anonymous,0.5127,0.5192,0.5127,0.5158,,,0.1562,0.1563,2702,1.04,0.2,10.0,2.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.2528,0.4397,0.2528,0.3094,,,0.0203,0.0231,2702,1.04,0.2,10.0,2.0,0.1,300,8,260402
DecisionTree,GaussianCopula_HYBRID,0.3857,0.4293,0.3857,0.4018,,,-0.0003,-0.0003,2702,1.04,0.2,10.0,2.0,0.1,300,8,260402
DecisionTree,TVAE_HYBRID,0.358,0.4163,0.358,0.3777,0.4987,23.1412,-0.0164,-0.017,2702,1.04,0.2,10.0,2.0,0.1,300,8,260402
