Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5833,0.6246,0.5833,0.5973,0.56,15.0182,0.1089,0.1121
DecisionTree,CTGAN_HYBRID,0.5833,0.5237,0.5833,0.547,0.4518,15.0182,-0.1088,-0.1154
DecisionTree,GaussianCopula_HYBRID,0.6111,0.6061,0.6111,0.6085,0.5355,14.017,0.0718,0.0719
DecisionTree,Original,0.7153,0.7338,0.7153,0.7218,0.6932,10.2624,0.3654,0.369
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.625,0.5419,0.625,0.5679,0.3891,5.6907,-0.0588,-0.0684
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6875,0.6068,0.6875,0.5886,0.5039,0.67,0.0206,0.0389
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5903,0.5768,0.5903,0.5829,0.5315,0.7347,0.0028,0.0028
RandomForest,CTGAN_HYBRID,0.6736,0.5854,0.6736,0.5901,0.5081,0.6718,0.0105,0.0156
RandomForest,GaussianCopula_HYBRID,0.6319,0.5672,0.6319,0.5858,0.484,0.66,-0.016,-0.0178
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8035,0.4667,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
