Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.7153,0.6961,0.7153,0.6993,0.6867,0.5943,0.2686,0.2761,0,0.0,0.3,11.0,10.0,0.01,,,
RandomForest,CTGAN_HYBRID,0.6597,0.5945,0.6597,0.6047,0.4984,0.7022,0.0318,0.0376,0,0.0,0.3,11.0,10.0,0.01,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5556,0.6085,0.5556,0.572,0.5136,0.7436,0.071,0.0742,0,0.0,0.3,11.0,10.0,0.01,300,1,336
RandomForest,Anonymous,0.6528,0.6397,0.6528,0.6451,0.6182,0.6563,0.1493,0.1501,13,3.87,0.3,11.0,10.0,0.05,,,
RandomForest,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4918,0.701,0.0,0.0,13,3.87,0.3,11.0,10.0,0.05,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6667,0.5859,0.6667,0.5944,0.5384,0.6555,0.0137,0.0182,13,3.87,0.3,11.0,10.0,0.05,300,1,336
RandomForest,Anonymous,0.6042,0.5859,0.6042,0.5938,0.5595,0.7173,0.0238,0.024,29,8.63,0.3,11.0,10.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.6875,0.6297,0.6875,0.6159,0.4738,0.6632,0.0679,0.093,29,8.63,0.3,11.0,10.0,0.1,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6319,0.5886,0.6319,0.6023,0.4772,0.6657,0.0275,0.029,29,8.63,0.3,11.0,10.0,0.1,300,1,336
RandomForest,Anonymous,0.6319,0.6296,0.6319,0.6307,0.576,0.7124,0.1272,0.1272,29,8.63,0.3,11.0,10.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.6875,0.4808,0.6875,0.5658,0.56,0.6345,-0.0138,-0.0555,29,8.63,0.3,11.0,10.0,0.2,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6181,0.5641,0.6181,0.582,0.4318,0.686,-0.0238,-0.0254,29,8.63,0.3,11.0,10.0,0.2,300,1,336
RandomForest,Anonymous,0.5833,0.5833,0.5833,0.5833,0.5575,0.7198,0.0182,0.0182,29,8.63,0.3,11.0,10.0,0.5,,,
RandomForest,CTGAN_HYBRID,0.5903,0.6031,0.5903,0.596,0.5789,0.6664,0.0643,0.0645,29,8.63,0.3,11.0,10.0,0.5,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6319,0.5821,0.6319,0.5972,0.4848,0.6591,0.0134,0.0144,29,8.63,0.3,11.0,10.0,0.5,300,1,336
