Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.677,0.6758,0.677,0.6762,0.7255,11.1252,0.4751,0.4753
DecisionTree,CTGAN_HYBRID,0.3238,0.3481,0.3238,0.3334,0.4676,24.3729,-0.0598,-0.0605
DecisionTree,GaussianCopula_HYBRID,0.4232,0.4247,0.4232,0.4238,0.5329,20.7902,0.0658,0.0658
DecisionTree,Original,0.6777,0.699,0.6777,0.6863,0.7366,11.6165,0.4872,0.489
DecisionTree,TVAE_HYBRID,0.5617,0.5939,0.5617,0.5456,0.6433,15.1034,0.3102,0.3352
KNN,Anonymous,0.6965,0.6837,0.6965,0.6883,0.804,3.4723,0.4955,0.4972
KNN,CTGAN_HYBRID,0.3486,0.3924,0.3486,0.3546,0.5223,5.1698,0.022,0.0231
KNN,GaussianCopula_HYBRID,0.4639,0.4494,0.4639,0.4512,0.5384,6.2646,0.0985,0.0996
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5926,0.5712,0.5926,0.5669,0.678,8.4992,0.3271,0.338
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8606,0.6236,0.5542,0.5624
LogisticRegression,CTGAN_HYBRID,0.5158,0.4321,0.5158,0.4692,0.5768,1.0603,0.1648,0.173
LogisticRegression,GaussianCopula_HYBRID,0.5527,0.553,0.5527,0.4459,0.7243,0.9547,0.1345,0.2247
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6913,0.6452,0.6913,0.6451,0.7847,1.1224,0.472,0.4876
RandomForest,Anonymous,0.7485,0.7293,0.7485,0.7328,0.871,0.7975,0.5747,0.5811
RandomForest,CTGAN_HYBRID,0.4864,0.4704,0.4864,0.4698,0.5765,1.0464,0.1609,0.165
RandomForest,GaussianCopula_HYBRID,0.5241,0.4352,0.5241,0.4431,0.6209,0.983,0.1116,0.1366
RandomForest,Original,0.7688,0.752,0.7688,0.7523,0.8886,0.6001,0.6076,0.6156
RandomForest,TVAE_HYBRID,0.6167,0.608,0.6167,0.5846,0.7677,2.3232,0.3767,0.4049
