Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6807,0.6809,0.6807,0.6808,0.7295,10.9633,0.4816,0.4816
DecisionTree,CTGAN_HYBRID,0.3261,0.3491,0.3261,0.3274,0.4776,24.2915,-0.0412,-0.0426
DecisionTree,GaussianCopula_HYBRID,0.4714,0.4607,0.4714,0.4656,0.5558,19.0532,0.1291,0.1293
DecisionTree,Original,0.6777,0.6951,0.6777,0.6851,0.7347,11.6165,0.4858,0.4871
DecisionTree,TVAE_HYBRID,0.5663,0.6127,0.5663,0.5597,0.662,14.5345,0.3247,0.3459
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN_HYBRID,0.3133,0.3334,0.3133,0.2361,0.474,7.0639,-0.0359,-0.056
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5745,0.5699,0.5745,0.5621,0.6901,8.9919,0.312,0.3195
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN_HYBRID,0.3238,0.6029,0.3238,0.1612,0.5377,1.118,0.0027,0.0353
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6694,0.6324,0.6694,0.6355,0.7897,1.1631,0.4485,0.4622
RandomForest,Anonymous,0.7568,0.7383,0.7568,0.741,0.8696,0.8478,0.5887,0.5951
RandomForest,CTGAN_HYBRID,0.3087,0.3397,0.3087,0.1884,0.4302,1.2122,-0.0379,-0.086
RandomForest,GaussianCopula_HYBRID,0.5429,0.5114,0.5429,0.4736,0.6473,0.9741,0.1601,0.1832
RandomForest,Original,0.7794,0.765,0.7794,0.764,0.8881,0.576,0.6259,0.6337
RandomForest,TVAE_HYBRID,0.6099,0.6272,0.6099,0.5881,0.7923,2.1175,0.3739,0.4022
