Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,CTGAN,0.8972,0.8803,0.8972,0.8823,0.8718,0.2628,0.3694,0.3941,,,0.2,,,,1000.0,10.0,361680
LogisticRegression,TVAE,0.8972,0.8851,0.8972,0.8889,0.8768,0.2914,0.426,0.4348,,,0.2,,,,1000.0,10.0,361680
LogisticRegression,CTGAN,0.8972,0.8803,0.8972,0.8823,0.8709,0.2636,0.3694,0.3941,,,0.2,,,,1000.0,1.0,36168
LogisticRegression,TVAE,0.8959,0.8834,0.8959,0.8874,0.8754,0.2907,0.4178,0.4268,,,0.2,,,,1000.0,1.0,36168
LogisticRegression,CTGAN,0.8942,0.874,0.8942,0.8737,0.8617,0.2708,0.3091,0.3472,,,0.2,,,,1000.0,2.0,72336
LogisticRegression,TVAE,0.8965,0.8845,0.8965,0.8884,0.8764,0.2914,0.4245,0.4327,,,0.2,,,,1000.0,2.0,72336
LogisticRegression,CTGAN,0.8986,0.884,0.8986,0.887,0.8705,0.2636,0.4045,0.4212,,,0.2,,,,1000.0,3.0,108504
LogisticRegression,TVAE,0.8965,0.8843,0.8965,0.8882,0.8763,0.2922,0.4223,0.431,,,0.2,,,,1000.0,3.0,108504
LogisticRegression,CTGAN,0.8967,0.8796,0.8967,0.8817,0.8703,0.2633,0.366,0.3907,,,0.2,,,,1000.0,5.0,180840
LogisticRegression,TVAE,0.8969,0.8849,0.8969,0.8887,0.8765,0.2919,0.4253,0.434,,,0.2,,,,1000.0,5.0,180840
