Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.6345,0.625,0.6293,0.5709,13.5164,0.1383,0.1386
DecisionTree,CTGAN_HYBRID,0.5417,0.5584,0.5417,0.5492,0.4791,16.52,-0.0403,-0.0405
DecisionTree,GaussianCopula_HYBRID,0.5278,0.5978,0.5278,0.5463,0.5264,17.0206,0.0452,0.0486
DecisionTree,Original,0.7431,0.7606,0.7431,0.7489,0.7259,9.2612,0.4273,0.4316
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.5541,0.6042,0.5723,0.4632,2.1448,-0.0459,-0.0483
KNN,GaussianCopula_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4401,2.4166,-0.0606,-0.0622
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.7014,0.6913,0.7014,0.5965,0.5043,0.6347,0.048,0.1143
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6667,0.638,0.6667,0.646,0.6543,0.613,0.1377,0.1423
RandomForest,CTGAN_HYBRID,0.5833,0.5544,0.5833,0.5665,0.485,0.6905,-0.0485,-0.0493
RandomForest,GaussianCopula_HYBRID,0.5556,0.5823,0.5556,0.5665,0.5039,0.7434,0.0154,0.0156
RandomForest,Original,0.7986,0.7916,0.7986,0.7915,0.807,0.4665,0.4966,0.5028
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.4808,0.6875,0.5658,N/A,N/A,-0.0138,-0.0555
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
