Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6875,0.6447,0.6875,0.6429,0.5523,11.2636,0.1243,0.1423
DecisionTree,Original,0.7986,0.7999,0.7986,0.7992,0.7659,7.2588,0.5285,0.5285
KNN,CTGAN,0.7014,0.7912,0.7014,0.5851,0.5728,4.1434,0.0313,0.1261
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.7014,0.6729,0.7014,0.6069,0.663,0.6019,0.0641,0.1212
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6173,0.6125,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8069,0.4485,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
