Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5903,0.5711,0.5903,0.5795,0.495,14.7679,-0.0105,-0.0105
DecisionTree,GaussianCopula,0.6389,0.6435,0.6389,0.6411,0.5809,13.0158,0.1598,0.1599
DecisionTree,Original,0.7431,0.7562,0.7431,0.7479,0.7195,9.2612,0.4204,0.4229
DecisionTree,TVAE,0.6111,0.585,0.6111,0.5954,0.51,14.017,0.0214,0.0217
KNN,CTGAN,0.6319,0.5821,0.6319,0.5972,0.4122,3.8007,0.0134,0.0144
KNN,GaussianCopula,0.6181,0.5953,0.6181,0.6045,0.5474,1.6105,0.0453,0.0459
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5408,6.9959,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5207,0.6302,0.0,0.0
LogisticRegression,GaussianCopula,0.7083,0.6806,0.7083,0.6787,0.7239,0.5546,0.2125,0.2292
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6806,0.5849,0.6806,0.5847,0.5461,1.5536,0.0072,0.0126
RandomForest,CTGAN,0.6528,0.5681,0.6528,0.5856,0.5491,0.6252,-0.0112,-0.0141
RandomForest,GaussianCopula,0.6667,0.638,0.6667,0.646,0.6357,0.5975,0.1377,0.1423
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.811,0.4671,0.5376,0.5415
RandomForest,TVAE,0.6944,0.6369,0.6944,0.5815,0.5563,2.9224,0.0174,0.0501
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
