Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5105,0.5294,0.5105,0.5168,0.6003,17.6418,0.2244,0.226
DecisionTree,GaussianCopula,0.3908,0.3896,0.3908,0.3902,0.5017,21.9573,0.0081,0.0081
DecisionTree,Original,0.6822,0.6978,0.6822,0.6888,0.7378,11.4536,0.4918,0.4929
DecisionTree,TVAE,0.6197,0.6253,0.6197,0.6166,0.6794,13.7064,0.385,0.3896
KNN,CTGAN,0.5045,0.4829,0.5045,0.4888,0.6055,6.0668,0.176,0.1782
KNN,GaussianCopula,0.384,0.3804,0.384,0.3811,0.4984,4.3832,-0.0051,-0.0051
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.561,0.5172,0.561,0.5255,0.6565,7.5443,0.2455,0.2525
LogisticRegression,CTGAN,0.6611,0.575,0.6611,0.5987,0.7728,0.8081,0.4089,0.429
LogisticRegression,GaussianCopula,0.5595,0.5167,0.5595,0.5014,0.6999,0.9373,0.2019,0.2297
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6898,0.6629,0.6898,0.6607,0.7989,1.1342,0.4766,0.4863
RandomForest,CTGAN,0.6461,0.6069,0.6461,0.587,0.7433,0.8397,0.3878,0.4066
RandomForest,GaussianCopula,0.6069,0.552,0.6069,0.5415,0.7069,0.9297,0.2818,0.3262
RandomForest,Original,0.7726,0.7566,0.7726,0.7578,0.8882,0.5753,0.6154,0.6221
RandomForest,TVAE,0.7026,0.6744,0.7026,0.6693,0.8395,1.1513,0.498,0.5105
