Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3705,0.3802,0.3705,0.375,0.4943,22.6901,-0.0084,-0.0084
DecisionTree,Original,0.6762,0.6973,0.6762,0.685,0.7336,11.6708,0.4845,0.4862
DecisionTree,TVAE,0.4051,0.331,0.4051,0.3643,,,-0.0457,-0.0482
KNN,CTGAN,0.4119,0.3932,0.4119,0.4006,0.5043,5.3349,0.0174,0.0175
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.4992,0.2492,0.4992,0.3325,,,0.0,0.0
LogisticRegression,CTGAN,0.4985,0.2494,0.4985,0.3325,0.4387,1.0354,-0.0001,-0.0006
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.4812,0.2554,0.4812,0.3274,,,-0.0259,-0.0719
RandomForest,CTGAN,0.488,0.366,0.488,0.3694,0.5014,1.0367,0.0067,0.0115
RandomForest,Original,0.7771,0.7618,0.7771,0.7627,0.8875,0.6264,0.6233,0.6299
RandomForest,TVAE,0.506,0.4134,0.506,0.3498,,,0.0188,0.07
