Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6389,0.6055,0.6389,0.6165,0.53,13.0158,0.0659,0.0681
DecisionTree,Original,0.8056,0.8015,0.8056,0.8028,0.7582,7.0085,0.5299,0.531
KNN,CTGAN,0.6319,0.5476,0.6319,0.5724,0.4774,3.5175,-0.0472,-0.0558
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5543,0.6223,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6806,0.4793,0.6806,0.5624,0.5861,0.6219,-0.0273,-0.0787
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8139,0.4629,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
