Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3901,0.4305,0.3901,0.3881,0.5269,21.9845,0.0583,0.0622
DecisionTree,Original,0.6815,0.7002,0.6815,0.6893,0.7387,11.4808,0.4927,0.4942
DecisionTree,TVAE,0.5422,0.5666,0.5422,0.5355,0.6241,16.5019,0.2704,0.2835
KNN,CTGAN,0.3411,0.3872,0.3411,0.2897,0.4923,8.1261,0.0045,0.006
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5587,0.5072,0.5587,0.518,0.6623,7.9117,0.2376,0.2457
LogisticRegression,CTGAN,0.3215,0.2283,0.3215,0.1579,0.4661,1.1395,-0.0008,-0.0088
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6288,0.6014,0.6288,0.6036,0.7383,1.8812,0.3733,0.38
RandomForest,CTGAN,0.3547,0.4309,0.3547,0.2393,0.5268,1.1118,0.031,0.0722
RandomForest,Original,0.7696,0.7541,0.7696,0.7561,0.8912,0.6204,0.6112,0.6173
RandomForest,TVAE,0.6529,0.6433,0.6529,0.6217,0.8089,1.378,0.4294,0.4537
