Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.558,0.5274,0.558,0.5358,0.6061,15.9319,0.2447,0.249
DecisionTree,GaussianCopula,0.4917,0.483,0.4917,0.4863,0.5705,18.3204,0.1627,0.1632
DecisionTree,Original,0.6694,0.6893,0.6694,0.6776,0.7301,11.915,0.4739,0.4754
DecisionTree,TVAE,0.625,0.6263,0.625,0.6254,0.6832,13.5164,0.3925,0.3926
KNN,CTGAN,0.5128,0.4536,0.5128,0.4364,0.5434,7.9234,0.0893,0.1118
KNN,GaussianCopula,0.4887,0.4328,0.4887,0.4417,0.5239,6.9984,0.0882,0.0953
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.567,0.5352,0.567,0.5424,0.6703,6.386,0.2669,0.2715
LogisticRegression,CTGAN,0.6611,0.5505,0.6611,0.5912,0.7273,0.878,0.3834,0.4255
LogisticRegression,GaussianCopula,0.5633,0.5303,0.5633,0.4967,0.7298,0.9907,0.2016,0.2405
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6935,0.6765,0.6935,0.6811,0.8139,0.931,0.4924,0.4952
RandomForest,CTGAN,0.6551,0.5467,0.6551,0.5847,0.726,0.886,0.3705,0.4146
RandomForest,GaussianCopula,0.552,0.5168,0.552,0.4639,0.6374,0.9814,0.1656,0.2172
RandomForest,Original,0.7696,0.7538,0.7696,0.7535,0.889,0.5995,0.6091,0.6169
RandomForest,TVAE,0.7041,0.6861,0.7041,0.6841,0.8404,0.8426,0.5077,0.5155
