Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6423,0.6267,0.6423,0.633,,,0.124,0.1249
DecisionTree,CTGAN,0.5854,0.548,0.5854,0.5629,,,-0.0555,-0.057
DecisionTree,GaussianCopula,0.5366,0.5649,0.5366,0.5482,,,-0.0186,-0.0188
DecisionTree,Original,0.7317,0.7586,0.7317,0.7394,,,0.4182,0.4263
DecisionTree,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,,,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,,,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
RandomForest,Anonymous,0.6098,0.5648,0.6098,0.5805,,,-0.0176,-0.0184
RandomForest,CTGAN,0.6667,0.4722,0.6667,0.5528,,,-0.0474,-0.1057
RandomForest,GaussianCopula,0.7073,0.6774,0.7073,0.6579,,,0.1695,0.2036
RandomForest,Original,0.8374,0.8427,0.8374,0.8252,,,0.576,0.6032
RandomForest,TVAE,0.7317,0.7306,0.7317,0.6762,,,0.2181,0.2837
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
